PID,Product Code,Product Name,HSN Code,Part / Group,Barcode,Purchase Price,Retail Price,Discount,CGST,SGST,CESS,Qty. Available,Main Unit,Wholesale Price,MRP,Category,Sub Category / Brand,Last Sold Price,Good Product Qty,Damage Product Qty,Description,Minimum Stock,Sale Tax Type,Purchase Tax Type,Godown,Rack,Batch,Mfg Date,Exp Date,Size,Colour,Def Qty,IMEI-1,IMEI-2,Exact Purchase Price
110,P-0110,V.R.D kids fathion 1813 1198,,,1251,198.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,200.00,594.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,198.00
1626,P-1626,V.R.D. 1185,,,4182,185.00,350.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,555.00,Kids wear(Boys),F/s set,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,185.00
1627,P-1627,V.R.D. 1210,,,4183,210.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,239.00,630.00,Kids wear(Boys),F/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,210.00
736,P-0736,V.T 1825,,,3130,825.00,1450.00,20.00,0.00,0.00,0.00,3.000,NOS,899.00,2475.00,Kids wear(Girls),Jacket,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,825.00
18,P-0018,Vaio 1000 1225,,Gaurav,1036,185.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,250.00,675.00,Mens wear,Lower,300.00,,,,1.000,Inclusive,Exclusive,MENS COUNTER,CC2,,,,M,,1,,,185.00
18,P-0018,Vaio 1000 1225,,Gaurav,1038,195.00,375.00,20.00,0.00,0.00,0.00,3.000,NOS,250.00,225.00,Mens wear,Lower,300.00,,,,1.000,Inclusive,Exclusive,MENS COUNTER,CC2,,,,XL,,1,,,195.00
2864,P-2864,Vaio 1140,,,5486,140.00,275.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,420.00,Kids wear(Boys),F/s set,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
2865,P-2865,Vaio 1155,,,5487,155.00,288.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,465.00,Kids wear(Boys),F/s set,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,155.00
2393,P-2393,Vaio 1160,,,4980,160.00,300.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,480.00,Mens wear,Lower,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
2398,P-2398,Vaio 1161,,,4985,161.00,275.00,20.00,0.00,0.00,0.00,1.000,NOS,179.00,483.00,Mens wear,Lower,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,161.00
1946,P-1946,Vaio 1165,,,4512,165.00,288.00,20.00,0.00,0.00,0.00,5.000,NOS,199.00,495.00,Mens wear,Lower,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
2866,P-2866,Vaio 1170,,,5488,170.00,300.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,510.00,Kids wear(Boys),F/s set,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,170.00
2406,P-2406,Vaio 1174,,,4993,174.00,300.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,522.00,Mens wear,Lower,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,174.00
2396,P-2396,Vaio 1175,,,4983,175.00,300.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,525.00,Mens wear,Lower,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,175.00
2411,P-2411,Vaio 1179,,,4998,179.00,325.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,537.00,Mens wear,Lower,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,179.00
2395,P-2395,Vaio 1180,,,4982,180.00,325.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,540.00,Mens wear,Lower,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,180.00
2400,P-2400,Vaio 1184,,,4987,184.00,325.00,20.00,0.00,0.00,0.00,6.000,NOS,199.00,552.00,Mens wear,Lower,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,184.00
1167,P-1167,Vaio 1185,,,3617,185.00,325.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,555.00,Mens wear,Lower,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,185.00
2407,P-2407,Vaio 1189,,,4994,189.00,325.00,20.00,0.00,0.00,0.00,6.000,NOS,199.00,567.00,Mens wear,Lower,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,189.00
3524,P-3524,Vaio 1190,,,6207,190.00,325.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,570.00,Mens wear,Capri,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,190.00
2409,P-2409,Vaio 1193,,,4996,193.00,350.00,20.00,0.00,0.00,0.00,6.000,NOS,199.00,579.00,Mens wear,Lower,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,193.00
2410,P-2410,Vaio 1194,,,4997,194.00,350.00,20.00,0.00,0.00,0.00,4.000,NOS,199.00,582.00,Mens wear,Lower,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,194.00
2832,P-2832,Vaio 1195,,,5454,195.00,350.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,585.00,Kids wear(Boys),Lower,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,195.00
1017,P-1017,Vaio 1200,,,3467,200.00,350.00,0.00,0.00,0.00,0.00,3.000,NOS,249.00,600.00,Mens wear,Lower,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
2430,P-2430,Vaio 1204,,,5016,204.00,350.00,20.00,0.00,0.00,0.00,6.000,NOS,249.00,612.00,Kids wear(Boys),H/s set,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,204.00
1018,P-1018,Vaio 1205,,,3468,205.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,259.00,615.00,Mens wear,Lower,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,205.00
1682,P-1682,Vaio 1210,,,4238,210.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,630.00,Mens wear,Lower,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,210.00
1947,P-1947,Vaio 1215,,,4513,215.00,375.00,20.00,0.00,0.00,0.00,4.000,NOS,279.00,645.00,Mens wear,Lower,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,215.00
2282,P-2282,Vaio 1221,,,4866,221.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,663.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,221.00
1166,P-1166,Vaio 1235,,,3616,235.00,400.00,20.00,0.00,0.00,0.00,1.000,NOS,239.00,705.00,Mens wear,Lower,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,235.00
1950,P-1950,Vaio 1270,,,4516,270.00,475.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,810.00,Mens wear,Lower,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,270.00
1945,P-1945,Vaio 1290,,,4511,290.00,500.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,870.00,Mens wear,Lower,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,290.00
1951,P-1951,Vaio 1300,,,4517,300.00,525.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,900.00,Mens wear,Lower,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,300.00
2949,P-2949,Vanila T shirt 1120,,,5571,120.00,250.00,20.00,0.00,0.00,0.00,14.000,NOS,169.00,360.00,Kids wear(Boys),Tshirt boys,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,120.00
2950,P-2950,Vanila T shirt 1140,,,5572,140.00,250.00,20.00,0.00,0.00,0.00,16.000,NOS,169.00,420.00,Kids wear(Boys),Tshirt boys,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
2940,P-2940,Vanila T shirt 1150,,,5562,150.00,275.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,450.00,Female wear,T shirt,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,150.00
2948,P-2948,Vanila T shirt 1155,,,5570,155.00,275.00,20.00,0.00,0.00,0.00,10.000,NOS,199.00,465.00,Kids wear(Boys),Tshirt boys,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,155.00
2946,P-2946,Vanila T shirt 1180,,,5568,180.00,315.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,540.00,Female wear,T shirt,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,180.00
2945,P-2945,Vanila T shirt 1190,,,5567,190.00,325.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,570.00,Female wear,T shirt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,190.00
2941,P-2941,Vanila T shirt 1200,,,5563,200.00,350.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,600.00,Female wear,T shirt,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
2944,P-2944,Vanila T shirt 1205,,,5566,205.00,350.00,20.00,0.00,0.00,0.00,2.000,NOS,249.00,615.00,Female wear,T shirt,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,205.00
2930,P-2930,Vanila T shirt Back 1160,,,5551,160.00,275.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,480.00,Female wear,T shirt,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
2932,P-2932,Vanila T shirt Black 1165,,,5553,165.00,288.00,20.00,0.00,0.00,0.00,10.000,NOS,199.00,495.00,Female wear,T shirt,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
2935,P-2935,Vanila T shirt Black 1170,,,5556,170.00,300.00,20.00,0.00,0.00,0.00,9.000,NOS,199.00,510.00,Female wear,T shirt,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,170.00
2936,P-2936,Vanila T shirt Black 1175,,,5557,175.00,315.00,20.00,0.00,0.00,0.00,9.000,NOS,199.00,525.00,Female wear,T shirt,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,175.00
2939,P-2939,Vanila T shirt Black 1180,,,5561,180.00,325.00,20.00,0.00,0.00,0.00,9.000,NOS,199.00,540.00,Female wear,T shirt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,180.00
2931,P-2931,Vanila T shirt White 1160,,,5552,160.00,275.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,480.00,Female wear,T shirt,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
2937,P-2937,Vanila T shirt White 1175,,,5558,175.00,315.00,20.00,0.00,0.00,0.00,10.000,NOS,199.00,525.00,Female wear,T shirt,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,175.00
2938,P-2938,Vanila T shirt White 1180,,,5559,180.00,325.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,540.00,Female wear,T shirt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,180.00
2933,P-2933,Vanila T shirt White1165,,,5554,165.00,288.00,20.00,0.00,0.00,0.00,10.000,NOS,199.00,495.00,Female wear,T shirt,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
2934,P-2934,Vanila T shirt White1170,,,5555,170.00,300.00,20.00,0.00,0.00,0.00,9.000,NOS,199.00,510.00,Female wear,T shirt,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,170.00
2943,P-2943,Vanila Top 1170,,,5565,170.00,300.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,510.00,Female wear,T shirt,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,170.00
2947,P-2947,Vanila Top 1375,,,5569,375.00,650.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1125.00,Female wear,T shirt,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,375.00
1025,P-1025,Vantage 1098,,,3475,98.00,188.00,20.00,0.00,0.00,0.00,2.000,NOS,99.00,294.00,Kids wear(Boys),Tshirt boys,188.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,98.00
325,P-0325,Vantage FP-73 1095,,,2007,95.00,188.00,20.00,0.00,0.00,0.00,3.000,NOS,129.00,285.00,Kids wear(Boys),Tshirt boys,150.00,,,,0.000,Exclusive,Exclusive,,,,,,18-22,,1,,,95.00
2559,P-2559,Varsha 11005,,,5170,1005.00,1725.00,20.00,0.00,0.00,0.00,6.000,NOS,1099.00,3015.00,Kids wear(Girls),WESTERN,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1005.00
714,P-0714,Vee Tee 1523,,,3041,523.00,900.00,20.00,0.00,0.00,0.00,3.000,NOS,599.00,1569.00,Kids wear(Girls),woolen top,,,,,0.000,Inclusive,Exclusive,,,,,,24-28,,1,,,523.00
2856,P-2856,Veer 1178,,,5478,178.00,325.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,534.00,Kids wear(Boys),Tshirt boys,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,178.00
3368,P-3368,Veer 1233,,,6048,233.00,400.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,699.00,Kids wear(Boys),H/s set,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,233.00
1660,P-1660,Veer 1240,,,4216,240.00,450.00,20.00,0.00,0.00,0.00,2.000,NOS,259.00,720.00,Kids wear(Boys),F/s set,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,240.00
2855,P-2855,Veer 1244,,,5477,244.00,425.00,20.00,0.00,0.00,0.00,4.000,NOS,299.00,732.00,Kids wear(Boys),Tshirt boys,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,244.00
1645,P-1645,Veer 1290,,,4201,290.00,525.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,870.00,Kids wear(Girls),F/s set,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,290.00
2415,P-2415,Veer 1327,,,5000,327.00,575.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,981.00,Kids wear(Boys),H/s set,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,327.00
1065,P-1065,VEER 1340,,,3515,340.00,600.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1020.00,Kids wear(Boys),H/s set,480.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,340.00
3357,P-3357,Veer 1350,,,6037,350.00,600.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1050.00,Kids wear(Boys),Tshirt boys,600.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,350.00
2242,P-2242,Veer 1361,,,4828,361.00,625.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1083.00,Mens wear,Tshirt,625.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,361.00
2230,P-2230,Veer 1366,,,4815,366.00,625.00,20.00,0.00,0.00,0.00,1.000,NOS,369.00,1098.00,Mens wear,Tshirt,625.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,366.00
3548,P-3548,Veer 1424,,,6232,424.00,725.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1272.00,Kids wear(Boys),H/s jeans set,725.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,424.00
2018,P-2018,Veer 1460,,,4601,460.00,788.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1380.00,Kids wear(Boys),Winter wear desses,788.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,460.00
147,P-0147,Veer 1470,gbb,,1288,470.00,815.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1410.00,Kids wear(Boys),H/s set,,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,470.00
3280,P-3280,Veer 1477,,,5947,477.00,825.00,20.00,0.00,0.00,0.00,4.000,NOS,499.00,1431.00,Kids wear(Boys),H/s jeans set,825.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,477.00
140,P-0140,Veer Enterprises 1470,gbb,,1281,470.00,815.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1410.00,Kids wear(Boys),H/s set,815.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,470.00
98,P-0098,Veer p/1046 1165,,,1239,165.00,240.00,0.00,0.00,0.00,0.00,2.000,NOS,200.00,300.00,Kids wear(Boys),F/s set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
97,P-0097,Veer p/671,gbb,,1238,340.00,460.00,0.00,0.00,0.00,0.00,1.000,NOS,400.00,575.00,Kids wear(Boys),F/s set,460.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,340.00
669,P-0669,Velvet Jacket OP,,,2825,460.00,925.00,20.00,0.00,0.00,0.00,3.000,NOS,499.00,1380.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,M,,1,,,460.00
669,P-0669,Velvet Jacket OP,,,2826,290.00,625.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,870.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,L,,1,,,290.00
669,P-0669,Velvet Jacket OP,,,2827,450.00,750.00,20.00,0.00,0.00,0.00,3.000,NOS,499.00,1350.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,450.00
669,P-0669,Velvet Jacket OP,,,2828,460.00,925.00,20.00,0.00,0.00,0.00,3.000,NOS,499.00,1380.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,L,,1,,,460.00
669,P-0669,Velvet Jacket OP,,,2830,450.00,750.00,20.00,0.00,0.00,0.00,5.000,NOS,499.00,1350.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,XL,,1,,,450.00
669,P-0669,Velvet Jacket OP,,,2831,460.00,925.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1380.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,20,,1,,,460.00
669,P-0669,Velvet Jacket OP,,,2833,460.00,925.00,20.00,0.00,0.00,0.00,3.000,NOS,499.00,1380.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,XXL,,1,,,460.00
669,P-0669,Velvet Jacket OP,,,2834,450.00,750.00,20.00,0.00,0.00,0.00,6.000,NOS,499.00,1350.00,Mens wear,Jacket,925.00,,,,0.000,Exclusive,Exclusive,,,,,,XXL,,1,,,450.00
670,P-0670,Velvet sweatshirt OP,,,2835,350.00,625.00,20.00,0.00,0.00,0.00,7.000,NOS,399.00,1050.00,Mens wear,Tshirt,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,350.00
670,P-0670,Velvet sweatshirt OP,,,2836,390.00,688.00,20.00,0.00,0.00,0.00,26.000,NOS,399.00,1170.00,Mens wear,Tshirt,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,390.00
670,P-0670,Velvet sweatshirt OP,,,2837,390.00,775.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1170.00,Mens wear,Tshirt,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,390.00
3283,P-3283,vinee 1322,,,5950,322.00,550.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,966.00,Kids wear(Boys),H/s jeans set,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,322.00
3298,P-3298,Vinee 1336,,,5966,336.00,575.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1008.00,Kids wear(Boys),H/s jeans set,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,336.00
20,P-0020,Vipin kurta,,OTC,1042,850.00,1450.00,20.00,0.00,0.00,0.00,1.000,NOS,900.00,2550.00,Mens wear,Kurta pajama,1250.00,,,,0.000,Inclusive,Exclusive,MENS COUNTER,CC2,,,,,,1,,,850.00
20,P-0020,Vipin kurta,,OTC,1043,775.00,1325.00,20.00,0.00,0.00,0.00,4.000,NOS,800.00,2325.00,Mens wear,Kurta pajama,1250.00,,,,0.000,Inclusive,Exclusive,MENS COUNTER,CC2,,,,,,1,,,775.00
20,P-0020,Vipin kurta,,OTC,1044,745.00,1250.00,20.00,0.00,0.00,0.00,1.000,NOS,800.00,2235.00,Mens wear,Kurta pajama,1250.00,,,,0.000,Inclusive,Exclusive,MENS COUNTER,CC2,,,,,,1,,,745.00
21,P-0021,Vipin kurta 1595,,OTC,1046,595.00,800.00,0.00,0.00,0.00,0.00,1.000,NOS,650.00,999.00,Mens wear,Kurta pajama,880.00,,,,1.000,Inclusive,Exclusive,MENS COUNTER,CC2-1,,,,,,1,,,595.00
21,P-0021,Vipin kurta 1595,,OTC,1047,695.00,880.00,0.00,0.00,0.00,0.00,2.000,NOS,750.00,1100.00,Mens wear,Kurta pajama,880.00,,,,1.000,Inclusive,Exclusive,MENS COUNTER,CC2-1,,,,,,1,,,695.00
21,P-0021,Vipin kurta 1595,,OTC,1048,525.00,680.00,0.00,0.00,0.00,0.00,3.000,NOS,550.00,850.00,Mens wear,Kurta pajama,880.00,,,,1.000,Inclusive,Exclusive,MENS COUNTER,CC2-1,,,,,,1,,,525.00
131,P-0131,VIR STAR R/N 4113 1163,,,1272,163.00,300.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,489.00,Kids wear(Boys),H/s set,300.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,163.00
3542,P-3542,VIZAG 1316,,,6226,316.00,550.00,20.00,0.00,0.00,0.00,4.000,NOS,399.00,948.00,Mens wear,Tshirt,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,316.00
3543,P-3543,VIZAG 1328,,,6227,328.00,575.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,984.00,Mens wear,Tshirt,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,328.00
